대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
088925,0094,여자,30,0112,남자,30,,,,과학 기술,편도․아데노이드 수술,1,A,편도․아데노이드 수술 후 음성변화 연구 어떰?,
,,,,,,,,,,,,2,B,음성 개선이 확인됐대! 머박!,머박
,,,,,,,,,,,,3,A,짜짜? 그러면 수술 받으면 좋은 거야?,짜짜
,,,,,,,,,,,,4,B,그렇대! 코골이도 사라지고 음성도 개선돼!,
,,,,,,,,,,,,5,A,와~ 그러면 아이들에게도 좋은 소식이네!,
,,,,,,,,,,,,6,B,맞아! 편도와 아데노이드가 비대하면 호흡이 힘들어져,
,,,,,,,,,,,,7,A,그래서 입으로 호흡하게 되는 거지?,
,,,,,,,,,,,,8,B,맞아! 그래서 구강호흡이 생기고 음성에도 영향을 주는 거야,
,,,,,,,,,,,,9,A,글쿠나. 그러면 수술하면 구강호흡도 없어지겠네,글쿠나
,,,,,,,,,,,,10,B,그래! 구강호흡이 사라지면 음성도 개선돼!,
,,,,,,,,,,,,11,A,수술 후에는 목소리에 영향이 없는 거지?,
,,,,,,,,,,,,12,B,논문에 따르면 음성에 큰 이상이 없다고 나왔어!,
,,,,,,,,,,,,13,A,그러면 아이들이 음성치료를 안 받아도 되겠네,
,,,,,,,,,,,,14,B,맞아! 오히려 음성이 개선되는 거래!,
,,,,,,,,,,,,15,A,짜짜 대단한 연구결과네!,짜짜
,,,,,,,,,,,,16,B,응! 아이들에게 좋은 소식이라서 기뻐!,
137417,0101,여자,20,0110,남자,20,,,,과학 기술,인공관절,1,A,인공관절 수술 후 안정성이 높아지나요?,
,,,,,,,,,,,,2,B,응! 연구결과에 따르면 후방십자인대를 대체하는 인공관절이 안정성이 더 우수하다고 해!,
,,,,,,,,,,,,3,A,글쿠나! 그러면 보존법과 대체장치 치환법 중 어떤 게 더 좋을까?,글쿠나
,,,,,,,,,,,,4,B,연구에서는 대체장치 치환법이 더 좋다고 나왔어!,
,,,,,,,,,,,,5,A,"흐음, 그러면 보존법은 왜 사용하지?",
,,,,,,,,,,,,6,B,보존법은 특수한 경우에 사용되는 거야. 보존법은 후방십자인대를 보존하면서 수술을 하는 거지.,
,,,,,,,,,,,,7,A,아하! 그러면 보존법은 어떤 경우에 사용되는 거야?,
,,,,,,,,,,,,8,B,주로 후방십자인대가 손상되지 않은 경우에 사용되어. 보존법은 무릎 안정성을 유지하면서 수술을 할 수 있어.,
,,,,,,,,,,,,9,A,글쿠나! 그러면 대체장치 치환법은 어떤 경우에 사용되는 거야?,글쿠나
,,,,,,,,,,,,10,B,대체장치 치환법은 후방십자인대가 손상된 경우에 사용되어. 대체장치로 후방십자인대의 기능을 대체하면서 수술을 하는 거야.,
,,,,,,,,,,,,11,A,아하! 그러면 대체장치 치환법이 더 많이 사용되는 거구나.,
,,,,,,,,,,,,12,B,"응, 연구결과에 따르면 대체장치 치환법이 안정성이 더 우수하다고 나왔어.",
,,,,,,,,,,,,13,A,글쿠나! 그러면 수술 후에는 어떤 느낌인 거야?,글쿠나
,,,,,,,,,,,,14,B,수술 후에는 무릎의 비틀림이 방지되고 안정성이 높아져서 더 편해!,
,,,,,,,,,,,,15,A,글쿠나! 인공관절 수술은 레알루다가 대단한 기술이야.,레알;글쿠나
,,,,,,,,,,,,16,B,"응, 렬루 대단내! 의학 기술의 발전은 놀라워!",렬루
074899,0086,여자,30,0113,남자,30,,,,과학 기술,AT&T,1,A,안녕! 오늘 뭐해?,
,,,,,,,,,,,,2,B,ㅎㅇㅎㅇ! 그냥 집에서 놀고 있어 ㅋㅋ,
,,,,,,,,,,,,3,A,나도 그래 ㅋㅋ 근데 AT&T 뉴스 봄?,
,,,,,,,,,,,,4,B,"아니, 뭐가 있었어?",
,,,,,,,,,,,,5,A,AT&T가 6조 원대의 SDN 투자 계획을 발표했대!,
,,,,,,,,,,,,6,B,와! 레전드다 ㅎㅎ AT&T는 항상 앞서가는 것 같아,
,,,,,,,,,,,,7,A,그래! AT&T는 미래 기술에 열정적이야,
,,,,,,,,,,,,8,B,그래서 AT&T는 어떤 기술에 투자하려고 했어?,
,,,,,,,,,,,,9,A,"AT&T는 5G와 클라우드, 인공지능에 투자할 거래",
,,,,,,,,,,,,10,B,오! 그러면 앞으로 더 발전할 것 같아,
,,,,,,,,,,,,11,A,맞아! AT&T는 항상 혁신을 추구하고 있어,
,,,,,,,,,,,,12,B,그래서 AT&T는 어떤 서비스를 제공하고 있어?,
,,,,,,,,,,,,13,A,AT&T는 모바일 통신과 인터넷 서비스를 제공하고 있어,
,,,,,,,,,,,,14,B,글쿠나! AT&T 서비스를 이용해봐야겠다,글쿠나
,,,,,,,,,,,,15,A,그래! AT&T는 항상 고객을 위해 노력하고 있어,
,,,,,,,,,,,,16,B,알겠어! AT&T 서비스를 이용해보면 좋을 것 같아,
054239,0074,여자,20,0106,남자,20,,,,과학 기술,STEAM,1,A,안녕! 오늘 뭐해?,
,,,,,,,,,,,,2,B,ㅎㅇㅎㅇ! 나는 STEAM 분야에 관심이 생겨서 공부 중이야,
,,,,,,,,,,,,3,A,와! 그래서 어떤 걸 배우고 있어?,
,,,,,,,,,,,,4,B,"과학, 기술, 엔지니어링, 수학 등 다양한 분야를 공부하고 있어",
,,,,,,,,,,,,5,A,멋지다! 나도 STEAM 분야에 대해 더 알고 싶은데 어떻게 시작해야 해?,
,,,,,,,,,,,,6,B,인터넷에서 관련 정보를 찾아보거나 STEAM 분야의 동영상을 보는 것도 좋은 방법이야,
,,,,,,,,,,,,7,A,그래! 근데 STEAM 분야에서 미래에 일할 수 있는 직업은 어떤 게 있을까?,
,,,,,,,,,,,,8,B,"엔지니어, 과학자, 프로그래머, 데이터 분석가 등 다양한 직업이 있어",
,,,,,,,,,,,,9,A,흥미로운 직업들이 많네! 나도 어떤 분야에서 일하고 싶은지 고민 중이야,
,,,,,,,,,,,,10,B,자신이 관심 있는 분야를 찾고 그에 대해 꾸준히 공부하면 좋을 거야,
,,,,,,,,,,,,11,A,그래! 열심히 공부해서 내 꿈을 이루고 싶어!,
,,,,,,,,,,,,12,B,응응! ㅎㅇㅌ! 내가 응원할게!,
,,,,,,,,,,,,13,A,고마워! 같이 열심히 공부하자!,
,,,,,,,,,,,,14,B,ㅎㅇㅎㅇ! 같이라면 더 재밌게 공부할 수 있을 거야,
,,,,,,,,,,,,15,A,맞아! 우린 STEAM 분야에서 더 멋진 미래를 만들어갈 거야!,
,,,,,,,,,,,,16,B,그렇다! 같이 열심히 노력하자!,
047343,0095,남자,30,0157,여자,30,,,,과학 기술,현대자동차,1,A,와! 현대자동차가 신형 싼타페를 출시한다고 해!,
,,,,,,,,,,,,2,B,ㄹㅇ? 언제 출시하나요?,
,,,,,,,,,,,,3,A,16일에 출시한다고 하더라고!,
,,,,,,,,,,,,4,B,신형 싼타페는 어떤 특징이 있나요?,
,,,,,,,,,,,,5,A,대형 테일게이트와 다양한 편의 및 인포테인먼트 사양이 특징이래!,
,,,,,,,,,,,,6,B,강인한 이미지를 갖춘 신형 싼타페라니 레전드네요!,
,,,,,,,,,,,,7,A,맞아! 강렬한 존재감을 드러내는 강인한 디자인이라고 하더라고!,
,,,,,,,,,,,,8,B,휠베이스와 테일게이트도 길고 넓은 것 같아요!,
,,,,,,,,,,,,9,A,맞아! 그리고 차량 좌우 C필러에 '히든타입 어시스트 핸들'도 적용되었대!,
,,,,,,,,,,,,10,B,루프랙을 더 편리하게 활용할 수 있겠네요!,
,,,,,,,,,,,,11,A,그리고 신형 싼타페는 공기저항계수가 0이래!,
,,,,,,,,,,,,12,B,와! 그렇게 낮은 공기저항계수를 가지다니 레전드네요!,
,,,,,,,,,,,,13,A,맞아! 현대자동차는 항상 기술력으로 놀라움을 주는 것 같아!,
,,,,,,,,,,,,14,B,짜짜 대단한 차량이네요! 나중에 꼭 타보고 싶어!,짜짜
,,,,,,,,,,,,15,A,나도 그래! 현대자동차 진짜 최고야!,
,,,,,,,,,,,,16,B,그러면 나중에 같이 시승하러 가자!,
183640,0001,남자,20,0143,여자,20,,,,과학 기술,메타버스,1,A,메타버스에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 메타버스는 디지털 세계에서 현실같은 경험을 할 수 있는 가상 공간이야",
,,,,,,,,,,,,3,A,레알? 그러면 메타버스에서 뭐 할 수 있어?,레알
,,,,,,,,,,,,4,B,"게임이나 쇼핑, 교육 등 다양한 활동이 가능해",
,,,,,,,,,,,,5,A,재밌겠다. 메타버스에 들어가려면 어떻게 해야 해?,
,,,,,,,,,,,,6,B,가상 현실 헤드셋을 착용하고 가상 공간에 접속하면 돼,
,,,,,,,,,,,,7,A,그러면 가상 현실 헤드셋은 어디서 사야 하나?,
,,,,,,,,,,,,8,B,인터넷 쇼핑몰에서 쉽게 구매할 수 있어,
,,,,,,,,,,,,9,A,메타버스에서 사람들끼리 소통도 가능한 거지?,
,,,,,,,,,,,,10,B,맞아 채팅이나 음성 대화로 소통할 수 있어,
,,,,,,,,,,,,11,A,메타버스는 미래의 트렌드인가봐,
,,,,,,,,,,,,12,B,그렇지. 이미 많은 기업들이 메타버스에 관심을 갖고 있어,
,,,,,,,,,,,,13,A,우리 회사도 메타버스를 활용해야 할까?,
,,,,,,,,,,,,14,B,"응, 메타버스를 통해 새로운 비즈니스 기회를 찾을 수 있어",
,,,,,,,,,,,,15,A,그러면 메타버스에 대해 더 공부해보자,
,,,,,,,,,,,,16,B,굿굿 함께 알아보면서 새로운 아이디어를 얻을 수 있을 거야,
005076,0050,여자,20,0109,남자,20,0147,여자,20,과학 기술,"엔씨소프트, 자체 AI 언어모델 '바르코' 공개",1,A,너네 바르코라고 들어봤음? 완전 머박인 거 나왔다구~,머박
,,,,,,,,,,,,2,B,바르코? 그게 뭥미? 나 진심 처음 들어. 게임 이름이야?,뭥미
,,,,,,,,,,,,3,C,엔씨소프트에서 자체 개발한 인공지능 언어모델 말하는 거야.,
,,,,,,,,,,,,4,A,이욜~ 아네? 맞아. 국내 게임사 최초로 개발한 거래.,이욜
,,,,,,,,,,,,5,B,레알? 언제 나온 건데? 또 나만 몰랐네. 근데 의미가 뭐길래 이름이 바르코야?,레알
,,,,,,,,,,,,6,C,ㅇㅇ. 8월 16일에 나왔고 AI를 통해 당신의 독창성을 실현하세요 라는 의미래.,ㅇㅇ
,,,,,,,,,,,,7,A,"맞아. Via AI, Realize your Creativity and Originality의 약자랬음!",
,,,,,,,,,,,,8,B,그럼 그 인공지능 언어모델은 누구나 사용할 수 있는 거야?,
,,,,,,,,,,,,9,C,개인과 기업이 쉽게 활용할 수 있는 소형-중형 규모의 한국어 전용 모델이래.,
,,,,,,,,,,,,10,A,아마존이랑 협업해서 아마존을 이용하는 사람들은 전세계 어디서든 1달간 무료로 이용할 수 있댔어.,
,,,,,,,,,,,,11,B,"오, 완전 핵이득인 듯? 그럼 아직까지는 한국어만 사용할 수 있는 거?",핵이득
,,,,,,,,,,,,12,C,곧 한국어랑 영어 모두 사용할 수 있는 모델도 8월 안에 선보일 예정이래.,
,,,,,,,,,,,,13,A,그리고 순차적으로 규모별 언어모델을 종류에 맞춰서 공개할 거랬음.,
,,,,,,,,,,,,14,B,렬루 놀랍다. 이제 인공지능이 대세긴 한가 봐. 그럼 이번에 엔씨소프트에서는 언어모델만 만든 거?,렬루
,,,,,,,,,,,,15,C,ㄴㄴ. 바르코 언어모델 기반 생성형 AI 플랫폼도 3종 추가로 소개했대.,
,,,,,,,,,,,,16,A,"맞아. 이미지 생성툴이랑 텍스트 생성 및 관리툴, 디지털휴먼 생성 및 편집, 운영툴 이렇게 3개야.",
,,,,,,,,,,,,17,B,"와, 폼 미쳤다. 그럼 이제 엔씨소프트는 본격적으로 AI 사업에 뛰어드는 거?",폼 미쳤다
,,,,,,,,,,,,18,C,"그렇다고 볼 수 있지. 바르코 언어모델을 기반으로 디지털 휴먼, 생성형 AI 플랫폼, 대화형 언어모델 등 다양한 AI 연구와 사업에 나설 거래.",
,,,,,,,,,,,,19,A,"그리고 교육, 금융, 바이오 분야 등의 파트너들이랑 협업해서 전문 지식을 결합한 도메인 전용 모델도 선보일 계획이랬어.",
,,,,,,,,,,,,20,B,능력치 무엇? 완전 킹왕짱이다. 근데 바르코 언어모델의 종류는 뭐가 있어?,킹왕짱
,,,,,,,,,,,,21,C,"크게 3종류야. 기초 모델, 인스트럭션 모델, 생성형 모델 이렇게 있어.",
,,,,,,,,,,,,22,A,각 언어모델은 매개변수의 규모에 따라 성능이 구분된대.,
,,,,,,,,,,,,23,B,너네 진짜 간지 난다. 나도 기사 많이 읽고 이런 거 공부해야겠어!,간지
,,,,,,,,,,,,24,C,우리도 이제 이런 기사들 많이 찾아보고 열심히 공부해보자~,
077175,0087,여자,30,0118,남자,30,,,,과학 기술,서빙로봇,1,A,서빙로봇 대박이네 ㅋㅋ,대박
,,,,,,,,,,,,2,B,응응! 브이디컴퍼니가 1만 가맹점을 확보했대,
,,,,,,,,,,,,3,A,와 레알 많이 확보한걸? 대단내!,레알
,,,,,,,,,,,,4,B,그래! 그리고 이번에 로봇대잔치 프로모션도 한달동안 진행한대,
,,,,,,,,,,,,5,A,로봇대잔치? 어떤 혜택이 있는거야?,
,,,,,,,,,,,,6,B,로봇 구매하면 최대 2천만 원 상당의 혜택을 준다고 해,
,,,,,,,,,,,,7,A,와 대박! 로봇 구매하면 삼성 AI 로봇청소기도 주는거야?,대박
,,,,,,,,,,,,8,B,맞아! 그리고 2대 구매하면 삼성 65인치 TV와 신세계상품권 100만원도 준다고 해,
,,,,,,,,,,,,9,A,와 짜짜 혜택이 많네! 3대 구매하면 코지마 안마의자와 유튜브 촬영권도 추가로 준다고?,짜짜
,,,,,,,,,,,,10,B,맞아! 로봇대잔치라고 해서 많은 혜택을 준다고 하더라,
,,,,,,,,,,,,11,A,그리고 서빙로봇 구매하면 테이블오더 '브이디메뉴'를 50% 할인된 가격에 제공한대,
,,,,,,,,,,,,12,B,브이디메뉴는 브이디로봇과 연동해서 매장 운영 효율을 높일 수 있는 솔루션이래,
,,,,,,,,,,,,13,A,와 레알 편리하겠다! 직원 없이도 테이블에서 주문하고 결제까지 할 수 있으니까,레알
,,,,,,,,,,,,14,B,맞아! 브이디컴퍼니의 서빙로봇은 짜짜 혁신적인 기술이야,짜짜
,,,,,,,,,,,,15,A,그래! 이번 프로모션 기간에 많은 사람들이 서빙로봇을 구매할 것 같아,
,,,,,,,,,,,,16,B,그렇지! 로봇대잔치로 많은 사람들이 브이디컴퍼니의 서빙로봇을 알게 될거야,
113600,0081,남자,20,0144,여자,20,,,,과학 기술,당화혈색소,1,A,당화혈색소가 뭐임?,
,,,,,,,,,,,,2,B,당화혈색소는 혈당을 나타내는 지표야,
,,,,,,,,,,,,3,A,그러면 당뇨병 진단에 어떻게 사용되는 거야?,
,,,,,,,,,,,,4,B,당화혈색소가 6.5%를 넘으면 당뇨병으로 진단돼,
,,,,,,,,,,,,5,A,그러면 50세 이하 여성은 어떻게 해야해?,
,,,,,,,,,,,,6,B,50세 이하 여성은 당화혈색소 기준을 6.4%로 낮춰야 해,
,,,,,,,,,,,,7,A,왜 그렇게 해야하는 거야?,
,,,,,,,,,,,,8,B,50세 이하 여성은 월경에 의한 혈액 손실이 당화혈색소에 영향을 미치기 때문이야,
,,,,,,,,,,,,9,A,글쿠나. 그러면 월경하지 않는 여성은 어떻게 되는 거야?,글쿠나
,,,,,,,,,,,,10,B,월경하지 않는 여성은 적혈구의 생존 기간이 짧아져서 당화혈색소의 기준선이 낮아져,
,,,,,,,,,,,,11,A,글쿠나. 그러면 당화혈색소는 어떻게 측정하지?,글쿠나
,,,,,,,,,,,,12,B,당화혈색소는 적혈구의 혈색소가 혈액 속의 포도당과 결합한 것으로 측정해,
,,,,,,,,,,,,13,A,글쿠나. 그러면 당화혈색소는 얼마 동안의 혈당을 나타내는 거야?,글쿠나
,,,,,,,,,,,,14,B,대체로 2개월에서 3개월 동안의 장기적인 혈당을 나타내,
,,,,,,,,,,,,15,A,글쿠나. 당화혈색소에 대해 알려줘서 고마워!,글쿠나
,,,,,,,,,,,,16,B,별 말씀을요! 언제든지 물어봐!,
040447,0014,여자,30,0119,남자,30,,,,과학 기술,"광양시, 메타버스 도서관 개관",1,A,"독서실, 학교 강의실에 이어서 시립 도서관도 메타버스 플랫폼으로 개관하는 걸 보니 격세지감이 느껴짐.",
,,,,,,,,,,,,2,B,나는 메타버스가 뭔지도 잘알못인 수준인데... 근데 어디 도서관이 그렇다는 거야?,알못
,,,,,,,,,,,,3,A,"아~ 광양시 시립도서관이 그렇대서 나도 궁금해서 찾아봤어. 메타버스는 현실 세계와 동일한 사회, 경제, 문화 활동이 이뤄지는 3차원 가상세계를 의미하거든. 거기에 도서관 시스템을 접목해서 구현해 낸 거지.",
,,,,,,,,,,,,4,B,"어어, 어떻게 참여하면 되는데?",
,,,,,,,,,,,,5,A,PC나 모바일로 접속하는 거임. 별도 어플 설치나 로그인은 필요 없구. 광양시립도서관 누리집 사이트에서 바로 입장 가능해.,
,,,,,,,,,,,,6,B,이게 실제 도서관에서 활동하는 거랑 싱크로가 맞아?,
,,,,,,,,,,,,7,A,"이용자들은 아바타를 통해 다양한 도서관 영역을 탐험하고, 다른 사람들과 교류와 소통도 하게끔 설계했더라. 실제 도서관과 유사한 환경에서 독서 문화 활동이 가능해.",
,,,,,,,,,,,,8,B,오나전 특별한 경험일 듯. 도서관 내부 영역은 어떻게 나뉘어 있음?,오나전
,,,,,,,,,,,,9,A,"모임방, 전시관, 대강당, 도서검색대, 도전 골든벨 등 총 8개 공간으로 구성됐대.",
,,,,,,,,,,,,10,B,"ㅇㅋ, 각각 어떤 스탈이고 어떻게 활용함?",스탈
,,,,,,,,,,,,11,A,"일단 모임방은 도서관 2층에 위치하고, 아바타나 화상 채팅을 이용해서 독서 모임을 열 수 있어. 비공개 설정일 경우 같은 방 접속자끼리만 대화가 공유되구.",
,,,,,,,,,,,,12,B,웅~ 그럼 대강당이랑 도서검색대는 어떤데?,
,,,,,,,,,,,,13,A,대강당에서는 실시간으로 각종 북 콘서트나 비대면 교육 등 독서 문화 행사를 운영할 목적이지. 특히 도서검색대는 레알 도서관 분위기를 많이 뿜뿜하는 시스템인데 아바타로 돌아다니면서 도서를 검색할 수 있고 게시판이나 홍보실을 통해 도서관 행사랑 프로그램을 확인하고 신청할 수도 있음.,레알
,,,,,,,,,,,,14,B,디지털 공간에 현실과 가상을 융합한 게 넘나 신기방기. 전시관이랑 도전 골든벨은 또 뭥미?,넘나;신기방기;뭥미
,,,,,,,,,,,,15,A,"전시관은 3개의 층으로 구성되어서 정기 업뎃 되는 총 30개의 글, 그림, 영상의 다양한 형태의 작품을 감상할 수 있대. 글구 도전 골든벨은 올해의 책을 주제로 한 퀴즈 이벤트이거든. 9~10월 독서의 달을 맞아 행사가 첫 개최될 거라 함.",이벵
,,,,,,,,,,,,16,B,이벤트로 독후활동도 권장해 주는구나. 가상환경에서 즐길 수 있다니 더 특별해 보임. 나도 함 접속해서 둘러봐야겠다. 게임하듯 늪에 빠지는 거 아닌가 몰라.,
003614,0012,여자,30,0112,남자,30,,,,과학 기술,"인간 성격 모방한 AI, 심리 실험에서 인간 대체",1,A,나 어제 친구 생파 갔다가 새벽에 잤거든. 아침에 빅스비가 안 깨워줬으면 지각할뻔 했어ㅋㅋ,생파
,,,,,,,,,,,,2,B,ㅋㅋ어캐 그래도 지각은 안했네?그러고 보면 참 AI가 여러모로 열일 하는듯ㅋㅋ,어캐
,,,,,,,,,,,,3,A,"ㅋㅋ맞아, 글구 저번에 기사보니까 어느 연구팀에서 인간처럼 도덕적 판단을 내리는 AI를 만들고 있다고 하더라. 신기하징~",
,,,,,,,,,,,,4,B,"오, 그래? 무슨 실험을 하고 있는건데?",
,,,,,,,,,,,,5,A,"평균적인 사람 실험 참가자들의 답변하고 비슷한 판단을 내리는 실험을 하고 있나봐, 한 미국 대학교 연구팀에서 하는 실험인데. 중간 실험결과 464개 상황에서 AI가 사람과 비슷한 판단을 내렸다고함.",
,,,,,,,,,,,,6,B,우와~신기하다. 근데 이렇게 만들어진 AI를 어따 쓰는데?,
,,,,,,,,,,,,7,A,이렇게 만들어지는 AI는 여러 실험에서 사람 참가자들을 대체할 수 있대. 특히 실제 사람한테 하기 어려운 실험에 활용할 수 있을거라고 했어.,
,,,,,,,,,,,,8,B,"사람한테 하기 어려운 시험이라, 뭐가 있을까?",
,,,,,,,,,,,,9,A,밀그램 실험 같은 거 할 수 있을 거야. 이거 피실험자들이 의사의 지시에 따라 다른 실험자들에게 점점 더 높은 전기 자극을 주는 상황을 연출한 실험인데. 지금 연구윤리 기준에서 사람한테 못 하는 실험이지만 사람이랑 비슷하게 사고 할 수 있는 AI는 이런 실험도 할 수 있을듯.,
,,,,,,,,,,,,10,B,"음, 그렇구나. 그리고 또 어느 때 이 AI를 쓸 수 있을까?",
,,,,,,,,,,,,11,A,사람간의 상호작용 연구를 할 때도 쓸 수 있대. 어떤 연구원들이 소셜 시뮬라크라 라는 이름의 프로그램을 만들고 1000명의 가상 사용자를 만들었대. 이렇게 만들어진 사용자들이 온라인에서 벌이는 토론이 실제 사용자들이 온라인 게시판에서 논쟁 벌이는 모습이랑 엄청 비슷했다고 하더라.,
