대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,11,A,프라다는 최근에 폴카 도트 패턴의 2005 리-에디션 백’을 내놓았더라고. 그리고 꼼데가르송도 폴카 도트 액세서리 꾸준히 내는 거 같던데. 어떻게 봤어?,
,,,,,,,,,,,,12,B,나는 잘 모르지만 고마워. 가기 전에 어떤 스타일인지 보고 갈게.,
,,,,,,,,,,,,13,A,폴카 도트 입을 때 스타일링 팁이 있을까? 모른다고 하지만 너도 넌 좀 많이 본 거 같아성,
,,,,,,,,,,,,14,B,너무 많은 디테일 없이 기본 아이템과 매치하는게 제일 예쁜 것 같아. 폴카 도트 블레이저 안에 스트라이프 셔츠나 니트도 좋은거 같아,
,,,,,,,,,,,,15,A,오. 셔츠라니. 레알 괜찮은데? 완전 잘 어울리겠다.,레알
,,,,,,,,,,,,16,B,너도 그렇게 생각하지. 주말에 봐. ㅋㅋ 연락할게,
009468,0052,여자,30,0111,남자,30,,,,미용과 패션,"순천시, '2023년 순천 뷰티페스타 뷰티 경연대회' 개최",1,A,순천에서 뷰티페스타 뷰티 경연대회 했대. 알고 있었어?,
,,,,,,,,,,,,2,B,"나 구경 다녀왔는데, 생각보다 재밌고 의미있었음.",
,,,,,,,,,,,,3,A,네가 갔었는지는 몰랐네ㅋㅋ. 장소가 어디였는데?,
,,,,,,,,,,,,4,B,순천 팔마실내체육관! 팔마종합운동장 안에 있어서 가기 쉽더라.,
,,,,,,,,,,,,5,A,참가자 많았어? 엄청 큰 대회 같더라고.,
,,,,,,,,,,,,6,B,"전남이랑 경남 미용인, 모델 합해서 500명 옴ㄷㄷ",
,,,,,,,,,,,,7,A,대박. 그 정도인 줄은 몰랐네ㄷㄷ. 종목이 뭐 뭐였어?,
,,,,,,,,,,,,8,B,"피부, 네일, 헤어, 메이크업, 속눈썹. 이렇게 나눠서 진행하더라.",
,,,,,,,,,,,,9,A,속눈썹이 따로인 게 신기하다. 상은 몇 명이나 받았는데?,
,,,,,,,,,,,,10,B,"총 40명! 순천시장상이랑, 전남도지사상을 주더라고. 대회 참가할만하더라.",
,,,,,,,,,,,,11,A,나도 시장 이름 박힌 상 받아보고 싶다ㅋㅋ. 일반 관람객들 위한 행사는 따로 없었어?,
,,,,,,,,,,,,12,B,"퍼스널 컬러진단이랑, 두피 건강진단해 주더라. 내 두피가 건조한 편이라는 거 처음 알았어. 피부만 건성김미연인 줄 알았더니...",건성김미연
,,,,,,,,,,,,13,A,무료로 진단받고 핵이득이네. 나도 미리 알았으면 갈 걸 그랬어.,핵이득
,,,,,,,,,,,,14,B,다음에 하면 같이 가자. 둘이 손 꼭 붙잡고ㅋㅋ,
,,,,,,,,,,,,15,A,알았어ㅋㅋ. 다음 뷰티페스타만 기다린다!,
,,,,,,,,,,,,16,B,사진 찍었던 거 보내줄게. 일단은 이거라도 보면서 아쉬움을 달래ㅠㅠ,
258564,0001,남자,20,0146,여자,20,,,,미용과 패션,콜스 코퍼레이션,1,A,저번에 콜스 코퍼레이션에서 쇼핑한 옷 짜짜 좋았어 ㅋㅋ,짜짜
,,,,,,,,,,,,2,B,그래? 나도 세포라 앳 콜스에서 화장품 샀는데 만족스러웠어 ㅎㅎ,
,,,,,,,,,,,,3,A,세포라에서 화장품도 파는 건 첨 알았어. 다양한 고급화장품이 많았어?,
,,,,,,,,,,,,4,B,"응, 세포라 앳 콜스는 200곳에 매장을 개설했대. 올 가을에 열릴 거래 ㅠㅠ",
,,,,,,,,,,,,5,A,200곳이면 가까운 곳에서도 화장품 쇼핑할 수 있겠다 ㅎㅎ,
,,,,,,,,,,,,6,B,맞아! 콜스 코퍼레이션 매장에서도 세포라 앳 콜스 매장을 볼 수 있을 거야.,
,,,,,,,,,,,,7,A,글쿠나. 그러면 매장에서 직접 뷰티체험도 할 수 있는 건가?,글쿠나
,,,,,,,,,,,,8,B,"응, 세포라 앳 콜스 매장은 몰입도 높은 고급화장품 쇼핑체험을 제공해준대.",
,,,,,,,,,,,,9,A,와 그거 꼭 가봐야겠다! 화장품 쇼핑이 더 재미있을 것 같아 ㅎㅎ,
,,,,,,,,,,,,10,B,그러면 꼭 고고싱! 세포라 앳 콜스 매장에서 같이 뷰티체험하자.,고고싱
,,,,,,,,,,,,11,A,그래! 그러면 다음에 쇼핑하러 갈 때 약속하자.,
,,,,,,,,,,,,12,B,약속할게! 화장품 쇼핑 재밌게 하자 ㅋㅋ,
,,,,,,,,,,,,13,A,그러면 다음에 뵐 때까지 잘 지내!,
,,,,,,,,,,,,14,B,너도 잘 지내! 다음에 봐!,
,,,,,,,,,,,,15,A,잘 가! 다음에 만나자!,
,,,,,,,,,,,,16,B,잘 가! 다음에 봐!,
071672,0085,여자,30,0116,남자,30,,,,미용과 패션,"솔리드옴므, 우영미, 에스티오",1,A,솔리드옴므와 우영미 매출이 늘었어,
,,,,,,,,,,,,2,B,와 렬루? 얼마나 늘었어?,렬루
,,,,,,,,,,,,3,A,"솔리드옴므는 600억 대, 우영미는 300억 원 대야",
,,,,,,,,,,,,4,B,와 박박이네 ㅋㅋ,박박
,,,,,,,,,,,,5,A,그래 근데 에스티오도 성과가 좋더라,
,,,,,,,,,,,,6,B,에스티오는 얼마나 올랐어?,
,,,,,,,,,,,,7,A,에스티오는 매출이 13% 증가한 800억 원이야,
,,,,,,,,,,,,8,B,와 대박이네 ㅋㅋ,대박
,,,,,,,,,,,,9,A,솔리드옴므는 남성 컨템포러리 군을 리딩하고 있어,
,,,,,,,,,,,,10,B,우영미는 해외 유명 브랜드들과 어깨를 나란히 해도 손색없는 브랜드가 됐대,
,,,,,,,,,,,,11,A,에스티오는 노후화된 가두 상권에서 비교적 젊은 층인 30~50대 남성을 끌어들였대,
,,,,,,,,,,,,12,B,그래서 에스티오도 성과가 좋았던 거구나,
,,,,,,,,,,,,13,A,맞아 맞아,
,,,,,,,,,,,,14,B,솔리드옴므와 우영미는 백화점 유통에서 잘 팔리는 거지?,
,,,,,,,,,,,,15,A,그렇지 그래서 매출이 늘었어,
,,,,,,,,,,,,16,B,머박이네 ㅋㅋ,머박
004169,0006,남자,20,0142,여자,20,,,,미용과 패션,가정용 고주파마사지기 출시,1,A,최근 피부가 넘 처진 것 같은 느낌이라 걱정되네...얼태기 제대로 온 듯 ㅠㅠ.,얼태기
,,,,,,,,,,,,2,B,힘들겠다 ㅠㅠ. 나도 몇달전에 비슷한 이유로 고생한 적이 있어서 그 심정 누구보다 잘 알지...,
,,,,,,,,,,,,3,A,진짜? 그런데 저번 주에 만났을 때는 피부 되게 좋아보이던데?,
,,,,,,,,,,,,4,B,아 내가 효과를 아주 제대로 본 아이템이 하나 있긴 하거든? 가정용 고주파마사지기 이게 진짜 효과 제대로더라 ㅎㅎ.,
,,,,,,,,,,,,5,A,가정용 고주파마사지기? 들어본 적은 있는데...궁금한 게 고주파가 어떻게 피부를 좋게 만들어 준다는거야?,
,,,,,,,,,,,,6,B,고주파를 이용해 세포와 피부를 마사지 시켜주면 피부에 탄력을 늘려주고 주름을 방지해줄 뿐만 아니라 안색도 좋아지는 효과가 있어! 실제로 사용해보니 진짜 믿을만 하더라 ㅋㅋ.,
,,,,,,,,,,,,7,A,오 완전 흥미돋인데? 그러면 어떤 제품이 제일 괜찮으려나?,흥미돋
,,,,,,,,,,,,8,B,이번에 비프록셀에서 출시한 고주파 마사지기 어때? 런칭 기념으로 7월 17일부터 7월 24일까지 일주일 동안 35% 최대 할인 이벤트를 진행중이래!,
,,,,,,,,,,,,9,A,근데 세일도 좋지만 성능이 제일 중요하잖아. 괜찮을까?,
,,,,,,,,,,,,10,B,"나도 이번에 하나 사봤는데 디자인 설계가 굉장히 잘 되있어서 눈 밑이나, 미간, 코볼, 입꼬리 같이 세밀한 부분까지 세세하게 케어가 가능하더라고~.",
,,,,,,,,,,,,11,A,오 그래? 그 외에 또 다른 장점들도 있을까?,
,,,,,,,,,,,,12,B,고주파뿐만 아니라 다양한 모드들을 사용할 수 있는데 특히 3D 미세진동 모드라는 게 있거든? 이게 마치 손으로 두드리는 듯한 느낌이라서 화장품도 굉장히 잘 먹더라고 ㅎㅎ.,
,,,,,,,,,,,,13,A,흠...결정했어! 나도 이번엔 고주파마사지기 한번 써봐야겠다 ㅋㅋ.,
,,,,,,,,,,,,14,B,잘 선택했어! 이거 진짜 써보면 신세계를 경험해볼 수 있을거야 ㅎㅎ.,
,,,,,,,,,,,,15,A,아 원래 이번 달에는 지출 좀 아끼려 했는데...피부는 소중하니까 지름신 강림해야지 ㅋㅋ!,지름신
,,,,,,,,,,,,16,B,그렇지 ㅎㅎ. 원래 피부 관리에는 돈 아끼는 거 아니야. 한 번 써보고 다시 연락줘~.,
106610,0078,남자,20,0147,여자,20,,,,미용과 패션,컬러렌즈,1,A,컬러렌즈 판매량이 늘어나고 있어,
,,,,,,,,,,,,2,B,레알? 왜 그런 거야?,레알
,,,,,,,,,,,,3,A,코로나때문에 눈을 강조하는 메이크업이 유행이래,
,,,,,,,,,,,,4,B,그래서 컬러렌즈도 인기가 많아진 거구나,
,,,,,,,,,,,,5,A,맞아! 특히 중국에서는 컬러렌즈 시장이 크게 성장하고 있어,
,,,,,,,,,,,,6,B,중국은 렌즈 착용을 메이크업의 일부로 인식하는 거지?,
,,,,,,,,,,,,7,A,그렇지! 그래서 컬러렌즈 판매금액도 상승세래,
,,,,,,,,,,,,8,B,일본은 ㅇㄸ? 컬러렌즈 시장이 크게 성장하고 있을까?,
,,,,,,,,,,,,9,A,일본은 아직 컬러렌즈 보급률이 낮아서 성장 가능성이 크다고 해,
,,,,,,,,,,,,10,B,글쿠나. 그러면 컬러렌즈 관련 제품들도 많이 출시되는 거겠네,글쿠나
,,,,,,,,,,,,11,A,맞아! 컬러렌즈 관련 제품들의 다양성도 늘어나고 있어,
,,,,,,,,,,,,12,B,그럼 컬러렌즈 시장은 앞으로 더 성장할 거야,
,,,,,,,,,,,,13,A,그렇지! 컬러렌즈 시장은 아직 성장의 여지가 많아,
,,,,,,,,,,,,14,B,나도 컬러렌즈 한 번 사봐야겠어,
,,,,,,,,,,,,15,A,추천해줄게! 컬러렌즈로 눈을 더 돋보이게 해봐,
,,,,,,,,,,,,16,B,고마워! 그러면 컬러렌즈로 멋진 메이크업을 해볼게,
107696,0079,여자,20,0109,남자,20,,,,미용과 패션,마스크팩,1,A,마스크팩 좋아해?,
,,,,,,,,,,,,2,B,응! 피부에 좋아서 자주 해!,
,,,,,,,,,,,,3,A,나도 최근에 시작했는데 효과가 좋아서 놀랐어,
,,,,,,,,,,,,4,B,짜짜? 어떤 마스크팩을 썼어?,짜짜
,,,,,,,,,,,,5,A,한국 브랜드인 더페이스샵 마스크팩이야,
,,,,,,,,,,,,6,B,그거 유명하던데! 어떤 효과가 있었어?,
,,,,,,,,,,,,7,A,피부가 더 촉촉해지고 맑아진 늬낌이었어,늬낌
,,,,,,,,,,,,8,B,ㄹㅇ? 나도 한 번 사봐야겠다,
,,,,,,,,,,,,9,A,마스크팩 하면 미백 효과도 있는 거 같아,
,,,,,,,,,,,,10,B,맞아! 나도 미백 효과를 기대하고 써,
,,,,,,,,,,,,11,A,미백 효과가 있는 마스크팩이 점점 인기가 높아지고 있대,
,,,,,,,,,,,,12,B,그래서 마스크팩 시장이 성장하고 있는 거구나,
,,,,,,,,,,,,13,A,맞아! 2022년에는 마스크팩 시장규모가 50억바트를 넘을 거래,
,,,,,,,,,,,,14,B,와우내 엄청 큰 시장이네,와우내
,,,,,,,,,,,,15,A,그래서 다양한 브랜드들이 경쟁하고 있어,
,,,,,,,,,,,,16,B,앞으로 더 많은 효과가 있는 마스크팩이 나올 것 같아,
073383,0086,남자,30,0154,여자,30,,,,미용과 패션,에꼴,1,A,에꼴 런칭 소식 들었어?,
,,,,,,,,,,,,2,B,응! 에꼴은 백화점에서 팔아?,
,,,,,,,,,,,,3,A,"아니, 에꼴은 온라인에서만 팔아.",
,,,,,,,,,,,,4,B,에꼴 가격은 ㅇㄸ?,
,,,,,,,,,,,,5,A,에꼴은 4만 9천원이야.,
,,,,,,,,,,,,6,B,와 저렴하네! 그러면 퀄리티는 어떰?,
,,,,,,,,,,,,7,A,에꼴은 고객을 바라보고 시작됐어.,
,,,,,,,,,,,,8,B,그래서 에꼴은 퀄리티가 좋은 거야?,
,,,,,,,,,,,,9,A,그렇지! 에꼴은 퀄리티도 좋아.,
,,,,,,,,,,,,10,B,에꼴은 다른 브랜드랑 비교해도 ㅇㄸ?,
,,,,,,,,,,,,11,A,에꼴은 다른 브랜드보다 가성비가 좋아.,
,,,,,,,,,,,,12,B,에꼴은 어떤 스타일이야?,
,,,,,,,,,,,,13,A,에꼴은 컨템포러리 스타일이야.,
,,,,,,,,,,,,14,B,에꼴은 어떤 사람들이 입을까?,
,,,,,,,,,,,,15,A,에꼴은 젊은이들이 많이 입을 거야.,
,,,,,,,,,,,,16,B,에꼴은 인기가 있을 것 같아!,
258228,0001,남자,20,0149,여자,20,,,,미용과 패션,Apinkbaby,1,A,Apinkbaby 파산이라더라 ㅠㅠ,
,,,,,,,,,,,,2,B,렬루다가? 그래도 인기 많았잖아,렬루
,,,,,,,,,,,,3,A,그래도 마케팅을 더 열심히 했어야 했는데,
,,,,,,,,,,,,4,B,그게 사업 성공에 중요하지,
,,,,,,,,,,,,5,A,맞아 판매 실적이 부진해서 파산한 거 같아,
,,,,,,,,,,,,6,B,"글쿠나, 다른 브랜드들은 어떨까?",글쿠나
,,,,,,,,,,,,7,A,Perfect Diary처럼 인기를 끌면 괜찮을 거 같아,
,,,,,,,,,,,,8,B,"글쿠나, 중국은 화장품 시장이 커서 경쟁이 심하겠다",글쿠나
,,,,,,,,,,,,9,A,ㅇㅋㅇㅋ 중국은 세계에서 2번째로 큰 화장품 소비시장이라더라,ㅇㅋㅇㅋ
,,,,,,,,,,,,10,B,화장품 브랜드들이 많이 탄생하겠군,
,,,,,,,,,,,,11,A,마좌 좋은 여건이 갖춰져 있어,마좌
,,,,,,,,,,,,12,B,그래도 Apinkbaby처럼 파산하는 경우도 많이 있겠지?,
,,,,,,,,,,,,13,A,"그렇겠지만, 마케팅과 판매 전략이 중요할 것 같아",
,,,,,,,,,,,,14,B,마좌 브랜드 이미지도 중요하겠지,마좌
,,,,,,,,,,,,15,A,그렇게 말하니까 내가 사업을 시작해도 되지 않을까 생각이 드는걸,
,,,,,,,,,,,,16,B,ㅇㅋㅇㅋ 열심히 하면 성공할 수 있을 거야. 힘!,힘;ㅇㅋㅇㅋ
072536,0085,여자,30,0114,남자,30,,,,미용과 패션,"갤럭시, 앤드지, 캐주얼",1,A,갤럭시가 신사복 부문에서 1위에 올랐어!,
,,,,,,,,,,,,2,B,와 짜짜? 박박이다 ㅋㅋ,박박;짜짜
,,,,,,,,,,,,3,A,응! 매출도 900억원대에 육박할 것 같아,
,,,,,,,,,,,,4,B,대박이다 ㅎㅎ 갤럭시 짜짜 인기 많네,대박;짜짜
,,,,,,,,,,,,5,A,그치! 그리고 캐주얼 부문에서는 앤드지가 1위 자리를 탈환했어,
,,,,,,,,,,,,6,B,앤드지도 머박이다! 캐주얼 옷들이 인기가 많아서 그런가봐,머박
,,,,,,,,,,,,7,A,응! 앤드지는 소싱력을 바탕으로 안정적인 물량 공급을 해서 성장했대,
,,,,,,,,,,,,8,B,앤드지도 2030의 캐주얼라이징 경향을 적극 반영했나봐,
,,,,,,,,,,,,9,A,맞아! 그리고 컨템포러리 부문에서는 띠어리맨이 1위에 올랐어,
,,,,,,,,,,,,10,B,띠어리맨도 머박이다! 근데 타임옴므랑 차이가 2%밖에 안 나네,머박
,,,,,,,,,,,,11,A,그래! 경쟁이 치열하네 ㅋㅋ,
,,,,,,,,,,,,12,B,맞아! 패션 시장은 레알루다가 경쟁이 심하다,레알
,,,,,,,,,,,,13,A,그래도 갤럭시와 앤드지는 계속 인기가 있을 것 같아,
,,,,,,,,,,,,14,B,응! 그들은 이미 많은 사람들에게 알려져 있으니까,
,,,,,,,,,,,,15,A,맞아! 그래서 계속해서 매출이 늘어날 거야,
,,,,,,,,,,,,16,B,앞으로도 더 많은 사람들이 그들의 옷을 사겠지,
191576,0000,남자,10,0001,여자,10,,,,미용과 패션,멧 갈라,1,A,멧 갈라에 대해 들어봤어?,
,,,,,,,,,,,,2,B,"응, 그거 패션 축제지?",
,,,,,,,,,,,,3,A,맞아! 지상 최대의 패션 축제래.,
,,,,,,,,,,,,4,B,멋진 옷들이 많이 나오는 거지?,
,,,,,,,,,,,,5,A,그래! 매년 상상초월의 패션 퍼포먼스를 선보여.,
,,,,,,,,,,,,6,B,패션의 오스카라고도 불리는 건가?,
,,,,,,,,,,,,7,A,맞아! 멧 갈라는 '코스튬 인스티튜트 갈라'로도 불려.,
,,,,,,,,,,,,8,B,멧 볼이라고도 불리는 거 아니야?,
,,,,,,,,,,,,9,A,그래! 멧은 뉴욕 메트로폴리탄 미술관 약칭이야.,
,,,,,,,,,,,,10,B,패션 디자이너 칼 라거펠트에게 헌정된 멧 갈라도 있었지?,
,,,,,,,,,,,,11,A,"응, 2023년 멧 갈라가 그 사람에게 헌정됐어.",
,,,,,,,,,,,,12,B,오마주한 눈부신 패션을 감상해보고 싶다!,
,,,,,,,,,,,,13,A,나도 그렇게 생각해. 멧 갈라 짜짜 멋지다.,짜짜
,,,,,,,,,,,,14,B,패션계에서 열광하는 거지?,
,,,,,,,,,,,,15,A,그래! 매년 세계 패션계를 열광시키고 있어.,
,,,,,,,,,,,,16,B,멋진 옷들을 입어보고 싶다. 언젠가 고고싱!,고고싱
191327,0000,남자,10,0001,여자,10,,,,미용과 패션,백 컬렉터들,1,A,헬롱! 오늘은 패션에 대해서 얘기해볼까?,헬롱
,,,,,,,,,,,,2,B,좋아! 최근에 럭셔리 백들이 유행하고 있더라고 ㅋㅋ,
,,,,,,,,,,,,3,A,그래! 트루 레드 백도 인기가 많더라고 ㅎㅎ,
,,,,,,,,,,,,4,B,아 그거 알아! 백 컬렉터들이 많이 사는 거지?,
,,,,,,,,,,,,5,A,맞아! 백 컬렉터들은 핫한 디자인을 찾아다니는 거야,
,,,,,,,,,,,,6,B,그러면 어떤 스타일의 백이 인기가 있을까?,
,,,,,,,,,,,,7,A,화려한 스타일보다는 조용한 럭셔리가 유행이래!,
,,,,,,,,,,,,8,B,헐! 그러면 헐렁한 청바지나 그레이 티셔츠에 잘 어울리는 디자인들이 인기일 거야,
,,,,,,,,,,,,9,A,맞아! 그리고 프라다나 구찌 같은 브랜드의 백들도 인기있어!,
,,,,,,,,,,,,10,B,페라가모의 빨간 가방도 인기가 많아지고 있지!,
,,,,,,,,,,,,11,A,그렇지! 페라가모의 컬렉션에는 빨간 백들이 많이 나왔어,
,,,,,,,,,,,,12,B,빨간 백이 참 시선을 끌어! 막시밀리안 데이비스가 잘 디자인한 거 같아,
,,,,,,,,,,,,13,A,맞아! 그리고 이번 시즌에는 올드 머니 패션도 인기있더라고,
,,,,,,,,,,,,14,B,"꼭 그런 스타일은 필요 없는데, 개인적으로는 화려한 백이 굿굿!",
,,,,,,,,,,,,15,A,각자의 취향이지! 어쨌든 백은 여자들에게 중요한 액세서리야,
,,,,,,,,,,,,16,B,맞아! 패션을 완성해주는 백은 렬루 멋지고 중요한 아이템이야,렬루
259162,0001,남자,20,0146,여자,20,,,,미용과 패션,셀룰라이트,1,A,충공! 와! 셀룰라이트 개선 주사제 허가됐어!,충공
,,,,,,,,,,,,2,B,렬루? 오우예 씨몬이다!,오우예 씨몬;렬루
,,,,,,,,,,,,3,A,엔도 인터내셔널에서 개발한 쿠오라는 제품이야,
,,,,,,,,,,,,4,B,쿠오.. 뭔가 좋은 효과가 있을 것 같은데,
,,,,,,,,,,,,5,A,그래! 중등도에서 중증의 셀룰라이트 개선에 도움이 된대,
,,,,,,,,,,,,6,B,"헉, 이런 제품을 기다렸어!",
,,,,,,,,,,,,7,A,그래서 엔도 인터내셔널이 메디컬 에스테틱스 분야에서 새로운 여정을 시작하게 됐대,
,,,,,,,,,,,,8,B,멋지다! 혁신적인 치료제를 발매하는 건 대단내!,대단내
,,,,,,,,,,,,9,A,"응, 이제 엔도 에스테틱 사업부문에서 많은 기대가 되겠지",
,,,,,,,,,,,,10,B,오늘은 렬루 좋은 소식을 들었네!,렬루
,,,,,,,,,,,,11,A,"응, 이런 소식은 기뻐할 일이지",
,,,,,,,,,,,,12,B,셀룰라이트 때문에 고민하는 여성들에게 큰 도움이 될 거야,
,,,,,,,,,,,,13,A,마좌 여성들에게 자신감을 주는 제품이 될 거야,마좌
,,,,,,,,,,,,14,B,앞으로 더 많은 혁신적인 제품들이 나왔으면 좋겠다,
,,,,,,,,,,,,15,A,"그러게 말이야, 미용과 패션 분야에서 계속 발전해야 해",
,,,,,,,,,,,,16,B,ㅇㅇ 우리도 더 멋진 모습으로 변신해보자!,ㅇㅇ
260262,0001,남자,20,0150,여자,20,,,,미용과 패션,뉴트라폴,1,A,와~ 뉴트라폴 진짜 인기많네 ㅋㅋ,
,,,,,,,,,,,,2,B,응! 요즘 미용시장에서 핫한 브랜드래 ㅎㅎ,
,,,,,,,,,,,,3,A,그런가봐! 세포라랑도 파트너가 되서 입점한다고 해,
,,,,,,,,,,,,4,B,세포라 매장에서도 판매하나봐? 굿굿!,
,,,,,,,,,,,,5,A,응응! 1월부터 온라인에서 판매하고 2월부터 매장에 입점한다고 해!,
,,,,,,,,,,,,6,B,뉴트라폴은 그래서 뭐하는 브랜드야?,
,,,,,,,,,,,,7,A,뉴트라폴은 모발 건강 제품들을 만드는 브랜드래!,
,,,,,,,,,,,,8,B,아~ 그래서 미국 내에서 유명한거구나!,
,,,,,,,,,,,,9,A,맞아! 뉴트라폴은 헤어케어 시장을 주도하고 있어!,
,,,,,,,,,,,,10,B,"전신 웰빙이라던가, 천연물 성분들로 개발되어서 인기가 많겠다!",
,,,,,,,,,,,,11,A,그래 그래! 뉴트라폴 제품들은 과학적으로 증명된 효능이 있으니까!,
,,,,,,,,,,,,12,B,효과가 입증되었다면 내가 한 번 써봐야겠다 ㅋㅋ,
,,,,,,,,,,,,13,A,나도 궁금해! 뉴트라폴 제품들 실제로 사용해봐야겠다!,
,,,,,,,,,,,,14,B,나랑 같이 구매하자! 함께 써봐야 더 재밌을 것 같아!,
,,,,,,,,,,,,15,A,그래! 뉴트라폴 제품으로 모두 모발 웰빙하자!,
