대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,5,A,그래! 브로콜리 샐러드도 꾸르맛임!,꾸르맛
,,,,,,,,,,,,6,B,브로콜리 샐러드? 난 안 좋아해,
,,,,,,,,,,,,7,A,다른 음식도 많아서 괜찮아!,
,,,,,,,,,,,,8,B,음식 외에 뭐가 있어?,
,,,,,,,,,,,,9,A,공연을 볼 수 있는 공간도 있어,
,,,,,,,,,,,,10,B,공연은 어떤 종류야?,
,,,,,,,,,,,,11,A,"연극, 음악 공연 등 다양한 거야",
,,,,,,,,,,,,12,B,연극 좋아하는데 한 번 GBJG,GBJG
,,,,,,,,,,,,13,A,그럼 다음 주말에 가자!,
,,,,,,,,,,,,14,B,좋아! 약속이야!,
,,,,,,,,,,,,15,A,플레이버타운에서 재밌게 놀자,
,,,,,,,,,,,,16,B,"응, 기대할게!",
081975,0095,여자,30,0116,남자,30,,,,건강 및 식음료,발목염좌,1,A,발목 다친 적 있어?,
,,,,,,,,,,,,2,B,"응, 한 번 다쳤어. 너도?",
,,,,,,,,,,,,3,A,나도 발목 삐끗 했었어. 그때 제 때 치료 안하면 큰일나더라고.,
,,,,,,,,,,,,4,B,짜짜? 그럼 어떻게 치료해야해?,짜짜
,,,,,,,,,,,,5,A,의사 선생님 말로는 제 때 치료 안하면 연골 손상까지 올 수 있대.,
,,,,,,,,,,,,6,B,"연골 손상이라니, 무섭다ㅠㅠ",
,,,,,,,,,,,,7,A,그래서 나는 발목 다칠 때마다 병원에 가서 치료 받으려고 해.,
,,,,,,,,,,,,8,B,나도 그렇게 해야겠다. 안 그럼 재발할 수도 있으니까.,
,,,,,,,,,,,,9,A,맞아. 그리고 발목 다친 후에는 휴식도 중요하대.,
,,,,,,,,,,,,10,B,휴식도 중요하구나. 그래야 빨리 회복되겠지?,
,,,,,,,,,,,,11,A,그렇지. 그리고 통증이 심하면 진통제도 복용해야 해.,
,,,,,,,,,,,,12,B,통증이 심하면 진통제를 먹어야겠다.,
,,,,,,,,,,,,13,A,근데 통증이 나아지면 꼭 병원에 가봐야 해.,
,,,,,,,,,,,,14,B,알겠어. 통증이 나아지면 병원에 가야지.,
,,,,,,,,,,,,15,A,그래야 제대로 치료받을 수 있으니까.,
,,,,,,,,,,,,16,B,발목 다칠 때는 렬루다가 조심해야겠다.,렬루
212568,0001,남자,10,0144,여자,20,,,,건강 및 식음료,리오넬 메시,1,A,메시 레알 레게노다.,레게노;레알
,,,,,,,,,,,,2,B,"응, 그런데 맥주 한정판도 출시된다더라.",
,,,,,,,,,,,,3,A,레알? 맥주에도 메시가 나온다니 신기하다.,레알
,,,,,,,,,,,,4,B,그렇지! 버드와이저에서 한정판으로 출시한다더라고.,
,,,,,,,,,,,,5,A,맥주 한정판은 어떤 디자인인 걸까?,
,,,,,,,,,,,,6,B,메시의 뒷모습과 이름이 새겨진 라벨이 특징이래.,
,,,,,,,,,,,,7,A,그래? 완전 멋있겠다.,
,,,,,,,,,,,,8,B,"응, 그리고 제품 라벨에는 '킹 오브 풋볼' 문구도 들어간대.",
,,,,,,,,,,,,9,A,와 '킹 오브 비어' 문구 오마주인가?,
,,,,,,,,,,,,10,B,마좌 그런데 메시가 단일 리그 내 최다 득점 골 기록을 경신하려고 해서 캠페인 영상도 공개됐어.,마좌
,,,,,,,,,,,,11,A,어떤 이벤트인 걸까?,
,,,,,,,,,,,,12,B,메시의 '골 카운트다운' 이벤트를 소개하는 거래.,
,,,,,,,,,,,,13,A,와 레알 기대된다.,레알
,,,,,,,,,,,,14,B,나도 그렇게 생각해. 메시 레알 멋있어!,레알
,,,,,,,,,,,,15,A,ㅇㅇ 메시는 축구의 왕이니까!,ㅇㅇ
,,,,,,,,,,,,16,B,마좌 메시의 업적은 레알 레게노다!,레게노;마좌;레알
138371,0106,여자,20,0109,남자,20,,,,건강 및 식음료,방광염,1,A,겨울에 화장실 자주 가나?,
,,,,,,,,,,,,2,B,그럴 수도 있지 ㅋㅋ,
,,,,,,,,,,,,3,A,화장실 가는 횟수가 늘어나면 방광염일 수도 있대,
,,,,,,,,,,,,4,B,방광염은 세균 감염이라던데,
,,,,,,,,,,,,5,A,맞아 방광 내에 염증이 생기는 거래,
,,,,,,,,,,,,6,B,그럼 겨울에 더 악화되는 건가?,
,,,,,,,,,,,,7,A,맞아 겨울철에 더 심해지기 쉬워,
,,,,,,,,,,,,8,B,그럼 여성이 더 많이 걸리는 건가?,
,,,,,,,,,,,,9,A,마좌 여성이 남성보다 더 쉽게 걸리는 이유가 있어,마좌
,,,,,,,,,,,,10,B,뭐냐? 궁금하다 ㅋㅋ,
,,,,,,,,,,,,11,A,여성은 요도가 짧아서 세균이 쉽게 방광으로 들어올 수 있어,
,,,,,,,,,,,,12,B,"글쿠나, 그럼 또 다른 이유는 없어?",글쿠나
,,,,,,,,,,,,13,A,여성의 몸은 질과 항문이 가까워서 세균이 퍼지기 쉬운 거래,
,,,,,,,,,,,,14,B,"글쿠나, 그럼 방광염의 증상은 뭐가 있어?",글쿠나
,,,,,,,,,,,,15,A,하루에 8번 이상 소변을 보는 빈뇨가 대표적이야,
,,,,,,,,,,,,16,B,그리고 소변을 본 후에도 잔뇨감이 들고 통증도 나타날 수 있어,
232255,0001,남자,20,0144,여자,20,,,,건강 및 식음료,담석증,1,A,오늘 아침 배탈 왜이렇게 심한지...,
,,,,,,,,,,,,2,B,아 그래? 뭐 먹었어?,
,,,,,,,,,,,,3,A,어제 밤에 피자 먹었는데...,
,,,,,,,,,,,,4,B,피자는 별로 안 좋다던데,
,,,,,,,,,,,,5,A,레알? 왜 그래?,레알
,,,,,,,,,,,,6,B,피자는 지방이 많아서 소화하기 어려워서 그래,
,,,,,,,,,,,,7,A,그런데 이상한 통증도 있어...,
,,,,,,,,,,,,8,B,통증이라면 담석증일 수도 있어,
,,,,,,,,,,,,9,A,담석증? 그게 뭐임?,
,,,,,,,,,,,,10,B,담석증은 담즙이 담관에 결석이 생기는 질환이야,
,,,,,,,,,,,,11,A,그러면 어떻게 되는거야?,
,,,,,,,,,,,,12,B,담석증이 담관을 막으면 통증을 일으키고 염증도 생기는 거야,
,,,,,,,,,,,,13,A,그래서 복통이 생기는거구나,
,,,,,,,,,,,,14,B,맞아 담석증은 복통의 원인 중 하나야,
,,,,,,,,,,,,15,A,글쿠나... 걱정되는데,글쿠나
,,,,,,,,,,,,16,B,일단 의사에게 상담해봐야 할 것 같아,
234085,0001,남자,20,0150,여자,20,,,,건강 및 식음료,탈모,1,A,허창훈 교수님께서는 탈모 치료법에 대해 설명하셨어,
,,,,,,,,,,,,2,B,탈모는 렬루 심각한 문제야,렬루
,,,,,,,,,,,,3,A,맞아 최근 탈모로 진료를 받은 환자 수도 많이 늘었대,
,,,,,,,,,,,,4,B,탈모 예방을 위해 뭐 좋은 방법이 있을까?,
,,,,,,,,,,,,5,A,허창훈 교수님은 안드로겐성 탈모와 원형탈모에 대해 설명하셨어,
,,,,,,,,,,,,6,B,그럼 여성 탈모는 어떻게 치료해야 하지?,
,,,,,,,,,,,,7,A,"여성 탈모는 원인이 밝혀지지 않았지만, 모발 성장을 촉진하는 치료법이 있다고 해",
,,,,,,,,,,,,8,B,탈모 관련 제품들이 광고에서 자주 보이는데 효과가 있을까?,
,,,,,,,,,,,,9,A,전문가들은 그런 제품들이 근본적인 치료법은 아니라고 말하고 있어,
,,,,,,,,,,,,10,B,"글쿠나, 그럼 탈모 치료법에는 어떤게 있는 거야?",글쿠나
,,,,,,,,,,,,11,A,허창훈 교수님께서는 저출력 레이저 치료법도 효과적이라고 설명하셨어,
,,,,,,,,,,,,12,B,레이저 치료법이 안전한 거 맞지?,
,,,,,,,,,,,,13,A,"응, 허창훈 교수님은 레이저 치료법의 안전성도 언급하셨어",
,,,,,,,,,,,,14,B,탈모 예방을 위한 일상적인 습관도 중요한 거 같아,
,,,,,,,,,,,,15,A,마좌 건강한 식습관과 스트레스 관리도 탈모 예방에 도움이 돼,마좌
,,,,,,,,,,,,16,B,탈모가 심해지면 렬루다가로 고민이 많이 되겠다,렬루
012600,0076,남자,20,0148,여자,20,,,,건강 및 식음료,토마토,1,A,토마토로 피부 관리도 가능해!,
,,,,,,,,,,,,2,B,짜짜? 어떻게?,짜짜
,,,,,,,,,,,,3,A,토마토에는 라이코펜이 많아서 피부에 굿굿!,
,,,,,,,,,,,,4,B,라이코펜이 뭐임?,
,,,,,,,,,,,,5,A,라이코펜은 피부를 건강하게 해주는 물질이야,
,,,,,,,,,,,,6,B,토마토를 어떻게 사용해야 하지?,
,,,,,,,,,,,,7,A,토마토를 갈아서 얼굴에 바르면 돼!,
,,,,,,,,,,,,8,B,레알 효과가 있을까?,레알
,,,,,,,,,,,,9,A,토마토에는 비타민 C도 많아서 피부를 밝게 해줘!,
,,,,,,,,,,,,10,B,그럼 나도 토마토로 피부 관리해봐야겠다!,
,,,,,,,,,,,,11,A,꼭 해봐! 효과가 있을 거야!,
,,,,,,,,,,,,12,B,토마토 먹으면 피부에도 좋은 거지?,
,,,,,,,,,,,,13,A,"응, 토마토에는 비타민 C도 많아서 피부에 좋아!",
,,,,,,,,,,,,14,B,토마토는 짜짜 다재다능한 식재료인 것 같아!,짜짜
,,,,,,,,,,,,15,A,맞아! 건강에도 좋고 아이스크림에도 꾸르맛임!,꾸르맛
,,,,,,,,,,,,16,B,그렇담 토마토를 더 많이 먹어야겠다!,
211659,0001,남자,10,0115,여자,10,,,,건강 및 식음료,도시,1,A,오늘 집에만 있을 건 아니야?,
,,,,,,,,,,,,2,B,그래! 뭐 할까?,
,,,,,,,,,,,,3,A,영화 볼까?,
,,,,,,,,,,,,4,B,굿굿! 어떤 영화가 있는지 봐볼까?,
,,,,,,,,,,,,5,A,CGV에서 상영 중인 영화들을 확인해봤어.,
,,,,,,,,,,,,6,B,오! 어떤 영화가 있어?,
,,,,,,,,,,,,7,A,"현재 상영 중인 영화로는 '어벤져스: 엔드게임', '알라딘', '걸캅스' 등이 있어.",
,,,,,,,,,,,,8,B,어벤져스: 엔드게임은 이미 봤어. 알라딘은 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,9,A,알라딘은 디즈니 애니메이션으로 유명한 영화야. 재미있을 것 같아.,
,,,,,,,,,,,,10,B,그럼 알라딘으로 결정하자!,
,,,,,,,,,,,,11,A,굿굿! CGV에서 상영 시간을 확인해볼게.,
,,,,,,,,,,,,12,B,상영 시간이 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,13,A,저녁 8시 30분에 상영해. 그 전에 식사는 어떻게 할까?,
,,,,,,,,,,,,14,B,난 돼지국밥 먹고 싶어!,
,,,,,,,,,,,,15,A,토박이네 돼지국밥이 짱맛임. 그리고 거기 근처에 CGV도 있어!,짱맛
,,,,,,,,,,,,16,B,그럼 토박이네 돼지국밥에서 식사하고 영화 보러 갈까?,
114671,0087,남자,20,0143,여자,20,,,,건강 및 식음료,등산 통증 유발,1,A,등산은 발가락 등 하지관절 반복해서 자극하므로 통증 유발 위험,
,,,,,,,,,,,,2,B,그래서 등산할 때 발을 보호해야 해,
,,,,,,,,,,,,3,A,마좌 발목에 보호대를 착용하면 좋아,마좌
,,,,,,,,,,,,4,B,그리고 등산화도 필요해,
,,,,,,,,,,,,5,A,맞아 등산화는 발을 편안하게 해주니까,
,,,,,,,,,,,,6,B,근데 등산 중에 통풍 발작이 일어날 수도 있어,
,,,,,,,,,,,,7,A,그래서 통풍 환자들은 조심해야 해,
,,,,,,,,,,,,8,B,통풍 환자들은 음주도 조심해야 하지 않을까?,
,,,,,,,,,,,,9,A,음주는 요산 수치를 높일 수 있으니까 맥주보다는 와인을 마시는 게 좋아,
,,,,,,,,,,,,10,B,와인은 요산 수치를 높이지 않는 거지?,
,,,,,,,,,,,,11,A,맞아 와인은 요산 수치를 높이지 않아서 통풍 환자들에게 더 나아,
,,,,,,,,,,,,12,B,"글쿠나, 그럼 와인을 마시면서 등산하면 좋겠다",글쿠나
,,,,,,,,,,,,13,A,근데 음주는 건강에도 좋지 않으니까 적당히 해야 해,
,,,,,,,,,,,,14,B,웅웅 건강을 위해서 적당히 마시자,
,,,,,,,,,,,,15,A,마좌 건강을 위해서 운동도 꾸준히 해야 해,마좌
,,,,,,,,,,,,16,B,ㅇㅋㅇㅋ 운동과 음주는 적당히 해야지,
241327,0001,남자,20,0149,여자,20,,,,건강 및 식음료,임신,1,A,아 진짜 임신은 어렵다,
,,,,,,,,,,,,2,B,맞아 ㅠㅠ 모든 조건이 까다롭고 복잡하다,
,,,,,,,,,,,,3,A,그리고 열 달 동안 몸 안에 아이를 품어야 하는데,
,,,,,,,,,,,,4,B,짜짜 대단한 일이야,짜짜
,,,,,,,,,,,,5,A,맞아 ㅎㅎ 그래서 임신부들은 건강 관리를 엄청 신경 써야 해,
,,,,,,,,,,,,6,B,맞아 맞아 ㅋㅋ 그리고 오늘은 임산부의 날이래,
,,,,,,,,,,,,7,A,오 really? 그래서 뭔가 이벤트나 할 거야?,
,,,,,,,,,,,,8,B,그런 건 없는 것 같아 ㅠㅠ 걍 출산과 임신에 대한 긍정적인 인식을 만들기 위해 제정된 날이라고,
,,,,,,,,,,,,9,A,글쿠나 그래도 임산부들은 힘들어하는데 좀 더 배려해야지,글쿠나
,,,,,,,,,,,,10,B,맞아 ㅠㅠ 그리고 우리나라는 대표적인 저출산국이라던데,
,,,,,,,,,,,,11,A,그렇네 ㅋㅋ 합계출산율이 0.81명이라고 통계청에서 발표했어,
,,,,,,,,,,,,12,B,와 렬루다가 적은데 ㅠㅠ 경제개발기구(OECD) 평균의 절반 수준이라니,렬루
,,,,,,,,,,,,13,A,그래서 우리나라는 저출산을 극복하기 위해 노력해야 해,
,,,,,,,,,,,,14,B,맞아 맞아 ㅎㅎ 그래서 이런 날들을 통해 임신과 출산에 대한 긍정적인 인식을 확산시켜야 해,
,,,,,,,,,,,,15,A,그래야 더 많은 사람들이 임신과 출산에 긍정적인 시선을 가져줄 수 있을 텐데,
,,,,,,,,,,,,16,B,맞아 맞아! 우리도 임신부들을 응원하고 배려해줘야 해!,
012406,0076,남자,20,0146,여자,20,,,,건강 및 식음료,전기차,1,A,전기차가 점점 늘어나고 있어,
,,,,,,,,,,,,2,B,그래! 전기차가 환경에 좋아,
,,,,,,,,,,,,3,A,맞아! 화석연료 사용을 줄일 수 있어,
,,,,,,,,,,,,4,B,전기차 충전소도 많이 설치되고 있지,
,,,,,,,,,,,,5,A,그렇지! 정부도 전기차에 지원금을 주고 있어,
,,,,,,,,,,,,6,B,전기차로 인한 대기오염도 줄일 수 있을 것 같아,
,,,,,,,,,,,,7,A,맞아! 대기오염 문제도 심각하니까,
,,,,,,,,,,,,8,B,전기차 외에도 다른 위해 저감 제품들도 많이 나오고 있어,
,,,,,,,,,,,,9,A,그래! 전자담배도 그 중 하나야,
,,,,,,,,,,,,10,B,전자담배도 흡연으로 인한 피해를 줄일 수 있어,
,,,,,,,,,,,,11,A,근데 전자담배도 건강에 해롭다는 의견도 있어,
,,,,,,,,,,,,12,B,맞아! 그래서 논란이 많이 되고 있지,
,,,,,,,,,,,,13,A,근데 위해 저감 제품들은 필요한 것 같아,
,,,,,,,,,,,,14,B,맞아! 최소한의 피해를 줄이는 것도 중요하니까,
,,,,,,,,,,,,15,A,그렇지! 앞으로 더 많은 위해 저감 제품들이 나오길 바래,
,,,,,,,,,,,,16,B,응! 우리도 환경을 생각해서 사용해야겠어,
087285,0098,여자,30,0117,남자,30,,,,건강 및 식음료,운동,1,A,운동하기 어려워,
,,,,,,,,,,,,2,B,나도 그래,
,,,,,,,,,,,,3,A,근데 운동 안 하면 안 좋아,
,,,,,,,,,,,,4,B,맞아 ㅠㅠ,
,,,,,,,,,,,,5,A,그래서 운동 대신 더 많이 움직이는 방법이 있대,
,,,,,,,,,,,,6,B,레알? 알려줘,레알
,,,,,,,,,,,,7,A,계단 이용하기,
,,,,,,,,,,,,8,B,계단 대신 엘리베이터 쓰지 말라는 거지?,
,,,,,,,,,,,,9,A,맞아! 계단 이용하면 심박수도 올라가고 균형감각도 향상돼,
,,,,,,,,,,,,10,B,그럼 계단을 한 번에 두 개씩 올라가면 더 좋겠네,
,,,,,,,,,,,,11,A,맞아! 그래도 근력도 향상되는데,
,,,,,,,,,,,,12,B,가능하면 걷기,
,,,,,,,,,,,,13,A,걷기도 좋아! 하루에 한 번 정도 통화하면서 걷는 거 추천해,
,,,,,,,,,,,,14,B,그래도 걷기가 창의력과 정신력을 향상시킨다는 거 알고 있어?,
,,,,,,,,,,,,15,A,레알? 그럼 더 열심히 걸어야겠다,레알
,,,,,,,,,,,,16,B,맞아! 운동 못 하더라도 움직이는 건 중요하니까,
115217,0087,남자,20,0141,여자,20,,,,건강 및 식음료,인플루엔자 바이러스,1,A,헬롱! 요즘 감기 조심해야 돼!,
,,,,,,,,,,,,2,B,"응, 감기는 진짜 싫어 ㅠㅠ",
,,,,,,,,,,,,3,A,그래! 근데 감기랑 독감의 차이점 알아?,
,,,,,,,,,,,,4,B,독감은 더 심하고 오래 지속되는 거 아니야?,
,,,,,,,,,,,,5,A,맞아! 독감은 합병증도 자주 나타나고 세계적으로 유행해,
,,,,,,,,,,,,6,B,그럼 독감은 인플루엔자 바이러스에 의한 거야?,
,,,,,,,,,,,,7,A,맞아! 인플루엔자 바이러스가 독감을 일으키는 거야,
,,,,,,,,,,,,8,B,인플루엔자 바이러스는 어떤 종류가 있어?,
,,,,,,,,,,,,9,A,"A, B, C형이 있지만 세계적으로 유행하는 건 A형이야",
,,,,,,,,,,,,10,B,A형은 주기적으로 돌연변이를 하면서 유행하는 거지?,
,,,,,,,,,,,,11,A,맞아! 작은 돌연변이로는 1~3년마다 유행하고 큰 돌연변이로는 10~15년마다 대유행해,
,,,,,,,,,,,,12,B,세계적인 대유행은 항원성의 커다란 돌연변이때문에 발생하는 거구나,
,,,,,,,,,,,,13,A,그렇지! 그래서 인플루엔자 바이러스는 항상 주의해야 해,
,,,,,,,,,,,,14,B,맞아! 감기도 싫지만 독감은 더 심하니까 조심해야겠어,
,,,,,,,,,,,,15,A,그래! 건강 유의하자!,
,,,,,,,,,,,,16,B,"응, 건강이 최고야!",
234436,0001,남자,20,0145,여자,20,,,,건강 및 식음료,고려대 의대 해부학교실,1,A,고려대 의대 해부학교실에서 해부학의 중요성에 대해 알고 있니?,
,,,,,,,,,,,,2,B,"응, 해부학은 인체의 구조를 배우는 것 뿐만 아니라 인간에 대한 깊은 이해를 바탕으로 새로운 방향을 제시해",
,,,,,,,,,,,,3,A,그래서 해부학은 다른 학문과의 융합 연구도 많이 이루어지는 거지?,
,,,,,,,,,,,,4,B,맞아 고려대 의대 해부학교실은 국내 최고 수준의 교육과 연구 시스템을 갖추고 있어,
,,,,,,,,,,,,5,A,그래서 고려대 의대는 QS세계대학 평가에서도 상위 100위권에 진입했다는 얘기를 들었어,
,,,,,,,,,,,,6,B,"응, 3년 연속으로 해부생리계 부문에서 상위 100위권에 들었어",
,,,,,,,,,,,,7,A,고려대 의대는 기초의학 분야에서 독보적인 1위를 유지하고 있다고 하더라,
,,,,,,,,,,,,8,B,마좌 8만여 명의 학자와 4만여 명의 인사담당자 평가를 종합한 결과야,마좌
,,,,,,,,,,,,9,A,고려대 의대의 도전은 이제 결실을 보고 있다고 했어,
,,,,,,,,,,,,10,B,"그래서 고려대 의대 해부학교실은 최상의 인력과 장비, 시스템을 구축하려고 했던 거구나",
,,,,,,,,,,,,11,A,"응, 그래서 한발 앞선 도전을 하고 있는 거야",
,,,,,,,,,,,,12,B,고려대 의대의 도전은 미래 의학의 새로운 방향을 제시하는 중요한 역할을 하고 있어,
,,,,,,,,,,,,13,A,해부학의 교육과 연구 시스템은 국내 최고 수준이라고 들었어,
,,,,,,,,,,,,14,B,"그렇지, 의대 본관 5층에 있는 실용해부실습실이 대표적인 예야",
,,,,,,,,,,,,15,A,해부학의 중요성을 알고 나니 고려대 의대의 도전이 더욱 인상깊어,
,,,,,,,,,,,,16,B,"응, 고려대 의대는 항상 최상의 인력과 장비를 갖추고 있어서 인정받고 있어",
210017,0001,남자,10,0141,여자,20,,,,건강 및 식음료,"노르웨이, 고등어",1,A,와 고등어 꿀맛임!,꿀맛
,,,,,,,,,,,,2,B,응! 노르웨이산 고등어가 최고야,
,,,,,,,,,,,,3,A,고등어로 요리해본 적 있어?,
,,,,,,,,,,,,4,B,응! 고등어 구이는 최고야!,
,,,,,,,,,,,,5,A,맞아! 특히 노르웨이산 고등어는 육즙이 풍부해,
,,,,,,,,,,,,6,B,렬루? 그럼 꼭 먹어봐야겠어!,렬루
,,,,,,,,,,,,7,A,한국에서도 고등어 인기가 많아졌다더라,
,,,,,,,,,,,,8,B,그래! 최근에는 다른 지역에서도 쉽게 구할 수 있어,
,,,,,,,,,,,,9,A,노르웨이 고등어는 대서양에서 잡히는 거지?,
,,,,,,,,,,,,10,B,맞아! 대서양 고등어라고 해서 노르웨이산 고등어랑은 다른 어종이야,
,,,,,,,,,,,,11,A,글쿠나! 그럼 노르웨이산 고등어를 더 많이 먹어야겠어,글쿠나
,,,,,,,,,,,,12,B,그래도 한국산 고등어도 맛있는데!,
,,,,,,,,,,,,13,A,"응, 한국에서도 고등어 요리법이 많이 알려져서 좋아",
,,,,,,,,,,,,14,B,맞아! 고등어 요리법을 찾아보면 다양한 레시피가 나와,
,,,,,,,,,,,,15,A,고등어는 영양도 많이 들어있어서 건강에도 좋아,
,,,,,,,,,,,,16,B,그럼 노르웨이 고등어도 먹으면 건강에 좋겠다!,
082075,0095,여자,30,0113,남자,30,,,,건강 및 식음료,인슐린 주사제,1,A,헬롱! 인슐린 주사제에 대해 알고 있니?,
,,,,,,,,,,,,2,B,"응, 조금 알아. 당뇨병 환자들이 사용하는 약이지?",
,,,,,,,,,,,,3,A,맞아! 인슐린 주사제는 당뇨병 환자들이 혈당을 조절하기 위해 사용해.,
,,,,,,,,,,,,4,B,그럼 자가투여 인슐린 주사제는 ㅁㅇ?,
,,,,,,,,,,,,5,A,자가투여 인슐린 주사제는 환자들이 스스로 주사를 맞추는 거야. 안전하게 사용하는 방법을 알려주는 책이 나왔대.,
,,,,,,,,,,,,6,B,글쿠나. 그 책에서 어떤 내용을 알려줘?,글쿠나
,,,,,,,,,,,,7,A,인슐린 주사 시 주의사항이라고 해. 바이알형 주사제와 펜형 주사제를 사용하고 있대.,
,,,,,,,,,,,,8,B,펜형 주사제는 인슐린 펜이라는 거지?,
,,,,,,,,,,,,9,A,맞아! 펜형 주사제는 펜 모양을 한 주사기를 사용해. 편리하게 사용할 수 있어.,
,,,,,,,,,,,,10,B,인슐린 주사제는 먹는 약이 아니라 주사로 사용되는 거지?,
,,,,,,,,,,,,11,A,그렇지! 인슐린은 위장관에서 파괴되기 때문에 주사로 사용돼. 환자들이 자가투여해야 해.,
,,,,,,,,,,,,12,B,인슐린 주사제를 사용하는 이유가 뭐임?,
